id_booking,id_passenger,id_session
7249310867,527100637,527100637_0
7249310936,430803984,430803984_0
7249311028,1521929550,1521929550_0
7249311074,597497772,597497772_0
7249311304,1340548583,1340548583_0
7249311396,762236100,762236100_0
7249311511,1506343048,1506343048_0
7249311534,640922255,640922255_0
7249311557,494571829,494571829_0
7249311672,1284455792,1284455792_0
7249311902,1338909902,1338909902_0
7249311925,534229027,534229027_0
7249312017,370134239,370134239_0
7249312155,578905216,578905216_0
7249312201,1372059894,1372059894_0
7249312500,1315944931,1315944931_0
7249312569,1331140364,1331140364_0
7249312615,1395624199,1395624199_0
7249312707,1485058388,1485058388_0
7249312730,487054555,487054555_0
7249312845,446073155,446073155_0
7249312868,1393234200,1393234200_0
7249312914,801141842,801141842_0
7249313029,1162745979,1162745979_0
7249313098,1400522394,1400522394_0
7249313305,1514002140,1514002140_0
7249313466,1414706586,1414706586_0
7249313489,534056849,534056849_0
7249313765,368498364,368498364_0
7249313788,454237442,454237442_0
7249313834,586856730,586856730_0
7249313995,1522835336,1522835336_0
7249360708,1522835336,1522835336_1
7249314110,403520924,403520924_0
7249314386,1364723446,1364723446_0
7249314501,545167091,545167091_0
7249314593,406298013,406298013_0
7249337846,490618543,490618543_2
7249314685,1342789404,1342789404_0
7249314754,1420686908,1420686908_0
7249314777,1515031321,1515031321_0
7249314823,1347295955,1347295955_0
7249314846,1355169292,1355169292_0
7249314984,1475225060,1475225060_0
7249315007,1342884440,1342884440_0
7249315053,1199265977,1199265977_0
7249315099,528210295,528210295_0
7249315421,1522842535,1522842535_0
7249315467,515200115,515200115_0
7249315513,1319376094,1319376094_0
7249315559,1515036611,1515036611_0
7249315628,689601226,689601226_0
7249315651,1514338170,1514338170_0
7249315766,1367954325,1367954325_0
7249316065,1513214206,1513214206_0
7249316249,1396017867,1396017867_0
7249316272,482523371,482523371_0
7249316295,729104071,729104071_0
7249316318,1402682140,1402682140_0
7249316387,1521957150,1521957150_0
7249316571,1353853232,1353853232_0
7249316594,769225386,769225386_0
7249316617,1522835405,1522835405_0
7249316755,1392782457,1392782457_0
7249316985,1262757477,1262757477_0
7249317008,1522842742,1522842742_0
7249317031,558362398,558362398_0
7249317100,509698952,509698952_0
7249317353,1340189530,1340189530_0
7249317583,461145055,461145055_0
7249317606,1332535705,1332535705_0
7249317790,1394860737,1394860737_0
7249317859,1415444081,1415444081_0
7249318020,1394265750,1394265750_0
7249318043,1491136322,1491136322_0
7249318112,1416079594,1416079594_0
7249318158,338397022,338397022_0
7249318273,1522835060,1522835060_0
7249318296,1471342384,1471342384_0
7249318411,449598089,449598089_0
7249318503,264948293,264948293_0
7249318572,1321521718,1321521718_0
7249318618,1302681360,1302681360_0
7249318664,1468832256,1468832256_0
7249318687,1433313586,1433313586_0
7249318733,1395440590,1395440590_0
7249318779,1342080268,1342080268_0
7249319009,1334740163,1334740163_0
7249319032,215219004,215219004_0
7249319308,625698509,625698509_0
7249319423,1513106405,1513106405_0
7249319515,1468922738,1468922738_0
7249319630,401665376,401665376_0
7249319653,1500048201,1500048201_0
7249319837,1211307880,1211307880_0
7249319860,478658773,478658773_0
7249319929,1405984319,1405984319_0
7249320044,1235287220,1235287220_0
7249320136,1376131791,1376131791_0
7249320182,1359361778,1359361778_0
7249320205,1130972008,1130972008_0
7249983134,1130972008,1130972008_1
7249320412,313901286,313901286_0
7249320458,1327532584,1327532584_0
7249320596,1349783198,1349783198_0
7249849159,1349783198,1349783198_1
7249320619,802469149,802469149_0
7249320711,728102881,728102881_0
7249320734,1519853869,1519853869_0
7249320872,1386526503,1386526503_0
7249320941,468039995,468039995_0
7249321125,1210986501,1210986501_0
7249321148,1425913612,1425913612_0
7249321217,1380312432,1380312432_0
7249321309,1418213672,1418213672_0
7249321401,463360645,463360645_0
7249321562,1215700006,1215700006_0
7249321585,1278950374,1278950374_0
7249868410,1278950374,1278950374_1
7249321654,1512689806,1512689806_0
7249321700,483352383,483352383_0
7249321723,543262691,543262691_0
7249321884,1499686963,1499686963_0
7249321999,247144591,247144591_0
7249322206,471524886,471524886_0
7249322275,1518082662,1518082662_0
7249322344,742133134,742133134_0
7249322367,1521980702,1521980702_0
7249322390,1268646374,1268646374_0
7249322436,483311903,483311903_0
7249322528,1518718221,1518718221_0
7249322597,1092953859,1092953859_0
7249322689,1330759576,1330759576_0
7249322804,575077924,575077924_0
7249322942,534623040,534623040_0
7249322988,116374250,116374250_0
7249323080,1392730983,1392730983_0
7249323195,516363846,516363846_0
7249323218,462242592,462242592_0
7249323241,725563129,725563129_0
7249323287,1520950256,1520950256_0
7249323333,1512134540,1512134540_0
7249323425,1203786627,1203786627_0
7249323632,430892695,430892695_0
7249323701,730672924,730672924_0
7249323885,543881023,543881023_0
7249324000,630510178,630510178_0
7249324115,1176757349,1176757349_0
7249324207,1409000838,1409000838_0
7249324276,1273273123,1273273123_0
7249324391,1487159760,1487159760_0
7249324460,732863720,732863720_0
7249324483,1161833914,1161833914_0
7249324621,484195908,484195908_0
7249324644,1311289133,1311289133_0
7249324667,1506345831,1506345831_0
7249324690,1426117047,1426117047_0
7249324713,1392046572,1392046572_0
7249324851,1112156835,1112156835_0
7249325035,1401013421,1401013421_0
7249325104,478843302,478843302_0
7249325127,1377080081,1377080081_0
7249325196,1121072302,1121072302_0
7249325242,421048741,421048741_0
7249325288,1522279932,1522279932_0
7249325311,1400603009,1400603009_0
7249325449,1287416191,1287416191_0
7249325725,1331576375,1331576375_0
7249325748,765288729,765288729_0
7249325771,1522824940,1522824940_0
7249325840,490812387,490812387_0
7249325863,546299588,546299588_0
7249326116,1520700177,1520700177_0
7249326185,1326104859,1326104859_0
7249326300,1436234034,1436234034_0
7249328830,1503145450,1503145450_1
7249326599,1521836676,1521836676_0
7249326668,1334502504,1334502504_0
7249326783,1483597796,1483597796_0
7249326852,465976021,465976021_0
7249326875,1475793666,1475793666_0
7249326898,1205704758,1205704758_0
7249326967,1403914779,1403914779_0
7249326990,1401386343,1401386343_0
7249327105,1315128569,1315128569_0
7249327358,1382777135,1382777135_0
7249327381,1329533101,1329533101_0
7249327404,1393019081,1393019081_0
7249327473,539291718,539291718_0
7249327588,1396492495,1396492495_0
7249327749,1175102085,1175102085_0
7249327772,1354768632,1354768632_0
7249327841,1513524844,1513524844_0
7249327910,1492734270,1492734270_0
7249327956,749807498,749807498_0
7249328002,524647365,524647365_0
7249328048,204906908,204906908_0
7249328140,610983707,610983707_0
7249328163,558014063,558014063_0
7249328186,378980407,378980407_0
7249328209,491251319,491251319_0
7249328278,482517138,482517138_0
7249328347,459689914,459689914_0
7249328370,533950520,533950520_0
7249921517,533950520,533950520_1
7249328416,1376973315,1376973315_0
7249328439,1340456353,1340456353_0
7249328531,1521985716,1521985716_0
7249328623,1353958618,1353958618_0
7249328692,439428892,439428892_0
7249330141,1503145450,1503145450_1
7249328968,396788065,396788065_0
7249329037,1471926906,1471926906_0
7249903163,1471926906,1471926906_1
7249329106,602471844,602471844_0
7249329244,1355513395,1355513395_0
7249329428,532871107,532871107_0
7249329451,1328144522,1328144522_0
7249329589,452238627,452238627_0
7249329658,1394041822,1394041822_0
7249329727,779521359,779521359_0
7249329773,1362089946,1362089946_0
7249329796,1413475373,1413475373_0
7249329888,1382827344,1382827344_0
7249329957,478643639,478643639_0
7249330049,1338015731,1338015731_0
7249330072,1400237907,1400237907_0
7249330095,518081417,518081417_0
7249330256,738819616,738819616_0
7249330394,1399390058,1399390058_0
7249330417,1503341249,1503341249_0
7249330509,741399365,741399365_0
7249330532,1207168593,1207168593_0
7249330601,1518621253,1518621253_0
7249330808,1513995861,1513995861_0
7249330992,1392292764,1392292764_0
7249331038,1160525053,1160525053_0
7249331061,1518029026,1518029026_0
7249331291,1118441263,1118441263_0
7249331383,1347587940,1347587940_0
7249331406,1399772985,1399772985_0
7249331452,468028978,468028978_0
7249331475,1298537680,1298537680_0
7249331521,1493043597,1493043597_0
7249331797,606527940,606527940_0
7249331843,1507579482,1507579482_0
7249332050,323870176,323870176_0
7249332073,1287236492,1287236492_0
7249332119,1323501535,1323501535_0
7249332349,480322984,480322984_0
7249332441,999215726,999215726_0
7249332556,1343276314,1343276314_0
7249332579,1510950661,1510950661_0
7249332694,487174546,487174546_0
7249332786,1344258782,1344258782_0
7249332832,469581800,469581800_0
7249332878,1431741605,1431741605_0
7249332924,363009690,363009690_0
7249332947,1515517794,1515517794_0
7249333039,1332059766,1332059766_0
7249333085,1516262810,1516262810_0
7249333131,1396448818,1396448818_0
7249333246,1348175751,1348175751_0
7249333292,463854708,463854708_0
7249333338,1273273445,1273273445_0
7249333361,485962515,485962515_0
7249333499,1432273089,1432273089_0
7249333522,718463765,718463765_0
7249333568,380714032,380714032_0
7249333660,1360077998,1360077998_0
7249333798,1159170054,1159170054_0
7249333936,1472636433,1472636433_0
7249333982,463762800,463762800_0
7249334005,540265170,540265170_0
7249334120,1420497917,1420497917_0
7249334235,1265793132,1265793132_0
7249334281,1413192450,1413192450_0
7249334649,1522836624,1522836624_0
7249334718,1396416710,1396416710_0
7249334764,1506658263,1506658263_0
7249334833,748109270,748109270_0
7249334879,707042356,707042356_0
7249334902,1257501655,1257501655_0
7249334971,1343515560,1343515560_0
7249335040,780302692,780302692_0
7249335063,1481958310,1481958310_0
7249335086,1240792707,1240792707_0
7249335178,1497596792,1497596792_0
7249335224,799861915,799861915_0
7249335385,454669290,454669290_0
7249335477,406451791,406451791_0
7249748235,406451791,406451791_1
7249335500,1346368595,1346368595_0
7249335523,1386379809,1386379809_0
7249335569,1522736505,1522736505_0
7249335592,1347248115,1347248115_0
7249335638,1387617761,1387617761_0
7249335707,1236943404,1236943404_0
7249335753,1476179008,1476179008_0
7249335822,1335781580,1335781580_0
7249335845,1302957613,1302957613_0
7249335868,471660494,471660494_0
7249335960,1425285735,1425285735_0
7249336098,481393818,481393818_0
7249336121,110251949,110251949_0
7249336236,1392863049,1392863049_0
7249336259,715784725,715784725_0
7249336282,1384351623,1384351623_0
7249336351,1522844467,1522844467_0
7249336374,1495324116,1495324116_0
7249336397,551018774,551018774_0
7249336604,582813422,582813422_0
7249336719,769453201,769453201_0
7249336765,575259371,575259371_0
7249336857,481955340,481955340_0
7249336949,1095787137,1095787137_0
7249336995,780415576,780415576_0
7249337179,1361865259,1361865259_0
7249337248,1337767906,1337767906_0
7249337386,1206414998,1206414998_0
7249337409,1293914910,1293914910_0
7249337570,479849805,479849805_0
7249337616,465474529,465474529_0
7249337639,646231690,646231690_0
7249337777,1382614433,1382614433_0
7249337823,1239090408,1239090408_0
7249337915,493224167,493224167_0
7249337961,1266341130,1266341130_0
7249337984,463552810,463552810_0
7249338007,1395465660,1395465660_0
7249338168,1291512077,1291512077_0
7249338191,1178449735,1178449735_0
7249338214,469059033,469059033_0
7249338306,729165044,729165044_0
7249338444,401404050,401404050_0
7249338697,544853946,544853946_0
7249338812,1225761402,1225761402_0
7249338858,639807606,639807606_0
7249338881,1483126618,1483126618_0
7249338973,553170286,553170286_0
7249339019,1198698843,1198698843_0
7249339065,1471533583,1471533583_0
7249339180,765781527,765781527_0
7249339364,426190506,426190506_0
7249339387,1426406801,1426406801_0
7249339571,473648246,473648246_0
7249339663,581268512,581268512_0
7249339755,538948190,538948190_0
7249339801,716543886,716543886_0
7249339893,1377455510,1377455510_0
7249339939,1500527314,1500527314_0
7249339962,1496610897,1496610897_0
7249339985,1324148778,1324148778_0
7249340008,596944438,596944438_0
7249340054,701978469,701978469_0
7249340123,1495184368,1495184368_0
7249340215,1522551815,1522551815_0
7249814751,1522551815,1522551815_1
7249340307,1521933184,1521933184_0
7249340629,1392040776,1392040776_0
7249340721,1367524064,1367524064_0
7249340744,1481272680,1481272680_0
7249340836,1475763513,1475763513_0
7249340882,1392442540,1392442540_0
7249340951,770454161,770454161_0
7249340974,1230187108,1230187108_0
7249340997,541355439,541355439_0
7249341020,464668241,464668241_0
7249341043,1433049224,1433049224_0
7249341066,1251792595,1251792595_0
7249341112,1480542315,1480542315_0
7249341135,1230197527,1230197527_0
7249341204,479623968,479623968_0
7249341273,483631833,483631833_0
7249341319,1122476314,1122476314_0
7249341342,1517862621,1517862621_0
7249341365,556232161,556232161_0
7249341411,1513046582,1513046582_0
7249341480,1440970401,1440970401_0
7249341618,1356031769,1356031769_0
7249341687,1522590501,1522590501_0
7249341733,600973647,600973647_0
7249341756,470926541,470926541_0
7249342193,1367500558,1367500558_0
7249342538,1516773295,1516773295_0
7249342561,1392273605,1392273605_0
7249342653,1416351155,1416351155_0
7249342722,1505040719,1505040719_0
7249342906,713361882,713361882_0
7249342929,733291359,733291359_0
7249342952,755582016,755582016_0
7249342998,468981569,468981569_0
7249343021,559906043,559906043_0
7249343067,1381949549,1381949549_0
7249343090,395665481,395665481_0
7249343182,1325436226,1325436226_0
7249343228,1439052270,1439052270_0
7249343251,1303211970,1303211970_0
7249343343,1522361053,1522361053_0
7249343389,1468597196,1468597196_0
7249343412,641196208,641196208_0
7249343435,1314673192,1314673192_0
7249343481,1299866505,1299866505_0
7249343527,403253296,403253296_0
7249343573,463710498,463710498_0
7249343734,1522839430,1522839430_0
7249343849,462120393,462120393_0
7249343895,1394505962,1394505962_0
7249344033,1390282449,1390282449_0
7249344079,734904372,734904372_0
7249344217,1309554519,1309554519_0
7249344263,1360117167,1360117167_0
7249344286,1398059140,1398059140_0
7249344309,801865813,801865813_0
7249344355,1178554983,1178554983_0
7249344447,1396092318,1396092318_0
7249344516,1422048876,1422048876_0
7249344562,485173201,485173201_0
7249344677,1515816909,1515816909_0
7249344700,1226197390,1226197390_0
7249344723,1510902706,1510902706_0
7249344746,1163122811,1163122811_0
7249344861,1288614836,1288614836_0
7249344930,678497539,678497539_0
7249345160,1310220346,1310220346_0
7249345183,1522847204,1522847204_0
7249345597,1522420830,1522420830_0
7249345758,1522847526,1522847526_0
7249345804,1288673923,1288673923_0
7249345873,1522616652,1522616652_0
7249345942,1330967197,1330967197_0
7249346126,673819224,673819224_0
7249346149,1468027256,1468027256_0
7249346264,1391535765,1391535765_0
7249346310,1522167485,1522167485_0
7249346333,1511331081,1511331081_0
7249346379,464964665,464964665_0
7249346471,1093432328,1093432328_0
7249346517,1259872725,1259872725_0
7249346632,1438879655,1438879655_0
7249346655,1220138408,1220138408_0
7249346678,1482001849,1482001849_0
7249346747,1488804605,1488804605_0
7249346977,215816521,215816521_0
7249347069,1391045198,1391045198_0
7249347161,1235132407,1235132407_0
7249347253,540625028,540625028_0
7249347276,1346616420,1346616420_0
7249347391,482255858,482255858_0
7249347414,1385707956,1385707956_0
7249347460,1217664137,1217664137_0
7249347506,1437118062,1437118062_0
7249347690,1394963846,1394963846_0
7249347713,1231363397,1231363397_0
7249347736,1356303836,1356303836_0
7249347851,1348398851,1348398851_0
7249347874,384195979,384195979_0
7249347897,1393411162,1393411162_0
7249348012,544469064,544469064_0
7249348035,516040052,516040052_0
7249348081,1406866852,1406866852_0
7249348127,1474157147,1474157147_0
7249348150,1163319691,1163319691_0
7249348196,1381658277,1381658277_0
7249348242,405634509,405634509_0
7249348265,419746504,419746504_0
7249348357,1475661508,1475661508_0
7249989390,1475661508,1475661508_1
7249348426,1412221459,1412221459_0
7249348495,1512984712,1512984712_0
7249348518,179085797,179085797_0
7249348564,496407321,496407321_0
7249348587,1423170103,1423170103_0
7249348817,649064945,649064945_0
7249348863,1521991995,1521991995_0
7249348932,778945462,778945462_0
7249348909,1418266365,1418266365_0
7249348978,426638339,426638339_0
7249349185,785580249,785580249_0
7249349277,484841610,484841610_0
7249349415,1519618740,1519618740_0
7249349438,1239385452,1239385452_0
7249349484,1345066749,1345066749_0
7249349530,481814258,481814258_0
7249349760,493977141,493977141_0
7249349875,540882674,540882674_0
7249349898,1500746688,1500746688_0
7249350105,487898264,487898264_0
7249350335,55204853,55204853_0
7249350427,1427446769,1427446769_0
7249350450,1262124632,1262124632_0
7249350542,1261864387,1261864387_0
7249350634,1386851148,1386851148_0
7249350703,481751744,481751744_0
7249350749,638457345,638457345_0
7249831840,638457345,638457345_1
7249350818,486253327,486253327_0
7249350841,1346639190,1346639190_0
7249350864,438079482,438079482_0
7249351048,691501118,691501118_0
7249351140,668970134,668970134_0
7249351232,724994247,724994247_0
7249351255,1335247911,1335247911_0
7249351278,1396994079,1396994079_0
7249351301,1206468174,1206468174_0
7249351370,1348778443,1348778443_0
7249351554,1363178973,1363178973_0
7249351577,487144968,487144968_0
7249351669,1346075023,1346075023_0
7249351715,1318859054,1318859054_0
7249351761,476868890,476868890_0
7249351830,1350577572,1350577572_0
7249351899,1347764189,1347764189_0
7249351945,768577499,768577499_0
7249352152,1121303429,1121303429_0
7249352175,1410268575,1410268575_0
7249352221,516751005,516751005_0
7249352405,1203649432,1203649432_0
7249352428,482868854,482868854_0
7249352474,1515467079,1515467079_0
7249352612,1518475548,1518475548_0
7249352681,372667344,372667344_0
7249352727,1394870765,1394870765_0
7249352796,1393006063,1393006063_0
7249352819,469279327,469279327_0
7249352911,741567380,741567380_0
7249352957,496085505,496085505_0
7249352980,1522844076,1522844076_0
7249353118,1496857411,1496857411_0
7249353210,1509329736,1509329736_0
7249353302,709206518,709206518_0
7249353394,461328181,461328181_0
7249353417,1335282204,1335282204_0
7249353440,1299868621,1299868621_0
7249353463,1522799985,1522799985_0
7249353486,1356980588,1356980588_0
7249353578,1223849136,1223849136_0
7249353647,1393758623,1393758623_0
7249353762,1318438246,1318438246_0
7249353785,1494056425,1494056425_0
7249353831,670215837,670215837_0
7249353854,1094287146,1094287146_0
7249354107,1469361072,1469361072_0
7249354199,712146907,712146907_0
7249354314,1265936859,1265936859_0
7249354360,741094937,741094937_0
7249354383,365161248,365161248_0
7249354521,1367119310,1367119310_0
7249721417,1367119310,1367119310_1
7249354659,646339514,646339514_0
7249354774,482770966,482770966_0
7249354843,1441311652,1441311652_0
7249355027,1328635411,1328635411_0
7249355142,464219649,464219649_0
7249355165,1504062736,1504062736_0
7249355257,1333853582,1333853582_0
7249355303,1225247720,1225247720_0
7249355533,1429025696,1429025696_0
7249355556,1359229298,1359229298_0
7249355694,1280534338,1280534338_0
7249355740,544750078,544750078_0
7249355763,481483449,481483449_0
7249355855,1408448194,1408448194_0
7249355901,1276528589,1276528589_0
7249609384,1276528589,1276528589_1
7249356039,1478951405,1478951405_0
7249356062,1395538156,1395538156_0
7249356085,1325876791,1325876791_0
7249356131,1229678394,1229678394_0
7249356223,481961021,481961021_0
7249356292,1260719654,1260719654_0
7249356338,566498395,566498395_0
7249356407,463193757,463193757_0
7249356522,1343008962,1343008962_0
7249356568,1203731519,1203731519_0
7249356706,471354088,471354088_0
7249356729,1497503159,1497503159_0
7249356775,1518727237,1518727237_0
7249356890,1385403919,1385403919_0
7249768636,1385403919,1385403919_1
7249356959,1492989662,1492989662_0
7249356982,491963261,491963261_0
7249357028,1392638569,1392638569_0
7249357074,469179898,469179898_0
7249357097,727260575,727260575_0
7249357120,1330828300,1330828300_0
7249357189,327819690,327819690_0
7249357442,1340904600,1340904600_0
7249357488,466619975,466619975_0
7249357511,1340345447,1340345447_0
7249357580,1320812996,1320812996_0
7249357626,1503592731,1503592731_0
7249357672,1188448847,1188448847_0
7249357764,501386660,501386660_0
7249358109,1493543318,1493543318_0
7249358178,476973724,476973724_0
7249368068,476973724,476973724_0
7249358224,1348358003,1348358003_0
7249358247,560368803,560368803_0
7249358293,1385781533,1385781533_0
7249358362,1230395534,1230395534_0
7249358408,652199983,652199983_0
7249358753,1393666830,1393666830_0
7249358799,519345336,519345336_0
7249358845,514401417,514401417_0
7249358891,1331696251,1331696251_0
7249359029,467259191,467259191_0
7249359052,466682190,466682190_0
7249359098,447943791,447943791_0
7249359144,504301427,504301427_0
7249359167,1468659802,1468659802_0
7249359236,1480220384,1480220384_0
7249359328,462356833,462356833_0
7249359374,489488944,489488944_0
7249359581,550246227,550246227_0
7249359604,1331564438,1331564438_0
7249359880,1218963821,1218963821_0
7249359926,1376390472,1376390472_0
7249359995,631973484,631973484_0
7249360087,1488885151,1488885151_0
7249360179,372344378,372344378_0
7249360317,485097209,485097209_0
7249360409,1429250245,1429250245_0
7249360478,575791269,575791269_0
7249360593,1120895639,1120895639_0
7249360731,505849005,505849005_0
7249360800,480159500,480159500_0
7249360869,1399638136,1399638136_0
7249360915,1261893436,1261893436_0
7249361030,507629550,507629550_0
7249361076,1521518747,1521518747_0
7249361145,1238479436,1238479436_0
7249361191,1519807846,1519807846_0
7249361352,331289493,331289493_0
7249361375,1395228162,1395228162_0
7249361536,1113108598,1113108598_0
7249361651,721513381,721513381_0
7249361743,1384674290,1384674290_0
7249361812,514020974,514020974_0
7249361904,1286167728,1286167728_0
7249362019,1219106007,1219106007_0
7249362065,558652198,558652198_0
7249362157,401580092,401580092_0
7249362226,1380423016,1380423016_0
7249362272,339618368,339618368_0
7249362318,481837925,481837925_0
7249362387,1428484759,1428484759_0
7249362433,1353760082,1353760082_0
7249362571,1344233528,1344233528_0
7249362686,1393525748,1393525748_0
7249362801,557168652,557168652_0
7249362824,357539991,357539991_0
7249362847,672982760,672982760_0
7249362870,1399305464,1399305464_0
7249362893,224145580,224145580_0
7249362916,1364027742,1364027742_0
7249362939,1470704479,1470704479_0
7249362962,509445124,509445124_0
7249363146,676760510,676760510_0
7249363238,1484618674,1484618674_0
7249363261,1253635033,1253635033_0
7249363307,1196772386,1196772386_0
7249363330,1124285471,1124285471_0
7249363376,717524353,717524353_0
7249363514,463475047,463475047_0
7249363537,1417899630,1417899630_0
7249363560,491181353,491181353_0
7249363583,1133963572,1133963572_0
7249363652,1409205147,1409205147_0
7249363744,375722549,375722549_0
7249364135,483631373,483631373_0
7249364158,459859953,459859953_0
7249364296,1264866140,1264866140_0
7249364388,420682190,420682190_0
7249364434,489996324,489996324_0
7249364457,379269839,379269839_0
7249365722,379269839,379269839_0
7249364526,358995937,358995937_0
7249364641,1330349509,1330349509_0
7249364687,401998853,401998853_0
7249364710,1374185623,1374185623_0
7249364779,171596974,171596974_0
7249364871,1329445747,1329445747_0
7249365009,538718742,538718742_0
7249365078,462735528,462735528_0
7249365331,1207476241,1207476241_0
7249365354,1393390416,1393390416_0
7249365492,1475554374,1475554374_0
7249365515,1518502941,1518502941_0
7249365653,297269549,297269549_0
7249365860,546312905,546312905_0
7249365906,412885926,412885926_0
7249768337,412885926,412885926_1
7249366090,567196721,567196721_0
7249366412,1222262389,1222262389_0
7249909235,1222262389,1222262389_1
7249366435,365942903,365942903_0
7249366481,787209224,787209224_0
7249366619,1351813063,1351813063_0
7249366688,1178318106,1178318106_0
7249366711,1120469196,1120469196_0
7249366826,1392846604,1392846604_0
7249366918,462743256,462743256_0
7249366941,655392544,655392544_0
7249366987,1385362381,1385362381_0
7249367148,648255276,648255276_0
7249367240,579605980,579605980_0
7249367355,1396055012,1396055012_0
7249367401,385248988,385248988_0
7249367447,1500683714,1500683714_0
7249367493,1473824843,1473824843_0
7249367539,1517471437,1517471437_0
7249367585,686279819,686279819_0
7249367723,1275971092,1275971092_0
7249367838,1512791926,1512791926_0
7249367930,1522849895,1522849895_0
7249368022,1490590210,1490590210_0
7249368045,1345728804,1345728804_0
7249368252,344222416,344222416_0
7249368344,1405951015,1405951015_0
7249368390,436167354,436167354_0
7249368459,1224681345,1224681345_0
7249368482,1161850014,1161850014_0
7249368505,1362936576,1362936576_0
7249368528,718388026,718388026_0
7249368551,782658858,782658858_0
7249368643,1136345935,1136345935_0
7249368873,1249760568,1249760568_0
7249368896,765567121,765567121_0
7249369034,426217163,426217163_0
7249369080,1384278000,1384278000_0
7249369195,1521525003,1521525003_0
7249369402,1127194005,1127194005_0
7249369448,332291304,332291304_0
7249369471,1522848607,1522848607_0
7249369494,1116473843,1116473843_0
7249369517,1367483699,1367483699_0
7249369540,1520624553,1520624553_0
7249369609,465548359,465548359_0
7249369678,1504834823,1504834823_0
7249369701,1399358502,1399358502_0
7249369770,1279422219,1279422219_0
7249369816,1441231750,1441231750_0
7249370000,1334462047,1334462047_0
7249370046,1417610888,1417610888_0
7249370184,1393011054,1393011054_0
7249370230,1231743196,1231743196_0
7249370437,474260207,474260207_0
7249370460,1374451664,1374451664_0
7249370483,534550107,534550107_0
7249370598,478676759,478676759_0
7249370644,497769979,497769979_0
7249370690,338769300,338769300_0
7249370713,703122052,703122052_0
7249370897,471147801,471147801_0
7249370920,492866678,492866678_0
7249371035,1268606653,1268606653_0
7249371081,466611626,466611626_0
7249371104,1408401895,1408401895_0
7249371265,1481447296,1481447296_0
7249371288,1517919822,1517919822_0
7249371403,1347397063,1347397063_0
7249371449,326841477,326841477_0
7249371909,1410308480,1410308480_0
7249371955,1343598544,1343598544_0
7249372070,1318441512,1318441512_0
7249372093,999404579,999404579_0
7249372162,548748444,548748444_0
7249372254,1256876400,1256876400_0
7249372277,1392199959,1392199959_0
7249372300,1392175740,1392175740_0
7249372484,540179242,540179242_0
7249372507,463601409,463601409_0
7249372530,1470609995,1470609995_0
7249372622,1402363889,1402363889_0
7249372645,326783724,326783724_0
7249715138,326783724,326783724_1
7249372852,1427861229,1427861229_0
7249372967,1499500295,1499500295_0
7249373197,1302836863,1302836863_0
7249373289,463204751,463204751_0
7249373404,1516788406,1516788406_0
7249925519,1516788406,1516788406_1
7249373427,1522014834,1522014834_0
7249723809,1522014834,1522014834_1
7249373565,387464992,387464992_0
7249373611,672443042,672443042_0
7249373634,580542839,580542839_0
7249373749,1463566797,1463566797_0
7249373795,1516338480,1516338480_0
7249373864,597763169,597763169_0
7249373887,1522589144,1522589144_0
7249373910,1346431408,1346431408_0
7249373933,1258343524,1258343524_0
7249374048,1522653728,1522653728_0
7249374071,1493460794,1493460794_0
7249374094,1521073168,1521073168_0
7249374117,999989538,999989538_0
7249374209,468702556,468702556_0
7249374600,1330775699,1330775699_0
7249374623,658509297,658509297_0
7249374646,1500425907,1500425907_0
7249374922,1190064022,1190064022_0
7249374968,1277136617,1277136617_0
7249374991,1114451453,1114451453_0
7249375152,1360853443,1360853443_0
7249375175,573042884,573042884_0
7249375221,1394787183,1394787183_0
7249375336,485398716,485398716_0
7249375359,1330914159,1330914159_0
7249753019,1330914159,1330914159_1
7249375382,1347535753,1347535753_0
7249375497,1308947894,1308947894_0
7249375727,149862779,149862779_0
7249375796,1092581512,1092581512_0
7249375911,375906618,375906618_0
7249375957,1273133030,1273133030_0
7249376026,524560586,524560586_0
7249376509,676442581,676442581_0
7249376555,1233664846,1233664846_0
7249376578,326894331,326894331_0
7249376601,1254653335,1254653335_0
7249376716,1511024376,1511024376_0
7249376739,1262382048,1262382048_0
7249376831,1117807590,1117807590_0
7249376923,1423182477,1423182477_0
7249377038,1196659870,1196659870_0
7249377061,469981103,469981103_0
7249377360,1255074189,1255074189_0
7249377429,1419610347,1419610347_0
7249377498,478640051,478640051_0
7249377636,1353088666,1353088666_0
7249377981,1337755739,1337755739_0
7249378142,1183954026,1183954026_0
7249378280,745881559,745881559_0
7249378303,711059881,711059881_0
7249378556,1493684745,1493684745_0
7249378602,1418192903,1418192903_0
7249378694,691815781,691815781_0
7249378878,1438330783,1438330783_0
7249378924,533344401,533344401_0
7249379039,1395984632,1395984632_0
7249379062,1344342456,1344342456_0
7249379085,575404892,575404892_0
7249379131,483038272,483038272_0
7249894653,483038272,483038272_1
7249379476,1394677565,1394677565_0
7249379522,555111440,555111440_0
7249379545,1340309590,1340309590_0
7249379614,1405836038,1405836038_0
7249379660,1219002024,1219002024_0
7249379683,1477845404,1477845404_0
7249379798,1391522517,1391522517_0
7249379982,484355666,484355666_0
7249380005,1326935964,1326935964_0
7249380028,1209381630,1209381630_0
7249380074,1356107071,1356107071_0
7249380097,1412001740,1412001740_0
7249380166,1166292280,1166292280_0
7249380672,533838510,533838510_0
7249380695,1352695780,1352695780_0
